biome * ffffff ffffff ffffff
block 1974 13 20a5ca87
block 1974 14 3ea4b94d
block 1975 * 605f7427
block 1976 * 1c7a7a2e
block 1976 1 48837b34
block 1976 2 74857b36
block 1976 4 48837b34
block 1976 5 74857b36
block 1976 7 48837b34
block 1976 8 74857b36
block 1976 10 48837b34
block 1976 11 74857b36
block 1976 13 48837b34
block 1976 14 74857b36
block 1977 * 5f555919
block 1978 * 0b5e8b3a
block 1978 1 116a9b41
block 1978 2 1a688933
block 1978 4 116a9b41
block 1978 5 1a688933
block 1978 7 116a9b41
block 1978 8 1a688933
block 1978 10 116a9b41
block 1978 11 1a688933
block 1978 13 116a9b41
block 1978 14 1a688933
block 1979 * 58455510
block 1980 * 199e7234
block 1980 1 19b66312
block 1980 2 31b36412
block 1980 4 19b66312
block 1980 5 31b36412
block 1980 7 19b66312
block 1980 8 31b36412
block 1980 10 19b66312
block 1980 11 31b36412
block 1980 13 19b66312
block 1980 14 31b36412
block 1981 * 5f66540f
block 1982 * 0b6e8d4b
block 1982 1 1676984d
block 1982 2 307a9d4d
block 1982 4 1676984d
block 1982 5 307a9d4d
block 1982 7 1676984d
block 1982 8 307a9d4d
block 1982 10 1676984d
block 1982 11 307a9d4d
block 1982 13 1676984d
block 1982 14 307a9d4d
block 1983 * 58495915
block 1984 * 2c62893e
block 1984 1 4561873e
block 1984 2 789a529a
block 1984 4 4561873e
block 1984 5 789a529a
block 1984 7 4561873e
block 1984 8 789a529a
block 1984 10 4561873e
block 1984 11 789a529a
block 1984 13 4561873e
block 1984 14 789a529a
block 1985 * 5f675a3e
block 1986 * 2ab78881
block 1986 1 41b6877f
block 1986 2 7cae6e66
block 1986 4 41b6877f
block 1986 5 7cae6e66
block 1986 7 41b6877f
block 1986 8 7cae6e66
block 1986 10 41b6877f
block 1986 11 7cae6e66
block 1986 13 41b6877f
block 1986 14 7cae6e66
block 1987 * 5f6a6332
block 1988 * 0dcfed98
block 1988 1 0fceec95
block 1988 2 25d0ee9a
block 1988 4 0fceec95
block 1988 5 25d0ee9a
block 1988 7 0fceec95
block 1988 8 25d0ee9a
block 1988 10 0fceec95
block 1988 11 25d0ee9a
block 1988 13 0fceec95
block 1988 14 25d0ee9a
block 1989 * 594f6019
block 1990 * 294b6724
block 1990 1 34506d25
block 1990 2 42405921
block 1990 4 34506d25
block 1990 5 42405921
block 1990 7 34506d25
block 1990 8 42405921
block 1990 10 34506d25
block 1990 11 42405921
block 1990 13 34506d25
block 1990 14 42405921
block 1991 * 5842510e
block 1992 * 1ca2b164
block 1992 1 32b0bb72
block 1992 2 48c09f5d
block 1992 4 32b0bb72
block 1992 5 48c09f5d
block 1992 7 32b0bb72
block 1992 8 48c09f5d
block 1992 10 32b0bb72
block 1992 11 48c09f5d
block 1992 13 32b0bb72
block 1992 14 48c09f5d
block 1993 * 5f655f23
block 1994 * 6a689530
block 1994 1 6a98902b
block 1994 2 6aa98e0b
block 1994 4 6a98902b
block 1994 5 6aa98e0b
block 1994 7 6a98902b
block 1994 8 6aa98e0b
block 1994 10 6a98902b
block 1994 11 6aa98e0b
block 1994 13 6a98902b
block 1994 14 6aa98e0b
block 1995 * 5f67650a
block 1996 * 882e5a14
block 1996 0 2d2a5b10
block 1996 1 2d2a5b10
block 1996 2 3b305d11
block 1996 3 3b305d11
block 1996 4 3b305d11
block 1996 5 3b305d11
block 1996 6 3b305d11
block 1997 * 88285f1d
block 1997 0 2d255f15
block 1997 1 2d255f15
block 1997 2 3b2a6117
block 1997 3 3b2a6117
block 1997 4 3b2a6117
block 1997 5 3b2a6117
block 1997 6 3b2a6117
block 1998 * 6f316b1b
block 1998 0 112c6915
block 1998 1 112c6915
block 1998 2 392a6512
block 1998 3 392a6512
block 1998 4 392a6512
block 1998 5 392a6512
block 1998 6 392a6512
block 1999 * 883a5b14
block 1999 0 2d2f5e11
block 1999 1 2d2f5e11
block 1999 2 3b366012
block 1999 3 3b366012
block 1999 4 3b366012
block 1999 5 3b366012
block 1999 6 3b366012
block 2000 * 70575f24
block 2000 0 0f2c5509
block 2000 1 0f2c5509
block 2000 2 475f8037
block 2000 3 475f8037
block 2000 4 475f8037
block 2000 5 475f8037
block 2000 6 475f8037
block 2001 * 3642541c
block 2001 0 1034531b
block 2001 1 1034531b
block 2001 2 21435c24
block 2001 3 21435c24
block 2001 4 21435c24
block 2001 5 21435c24
block 2001 6 21435c24
block 2002 * 293c7033
block 2002 0 0935682e
block 2002 1 0935682e
block 2002 2 183a6f33
block 2002 3 183a6f33
block 2002 4 183a6f33
block 2002 5 183a6f33
block 2002 6 183a6f33
block 2003 * a295a84e
block 2003 0 1b879c3a
block 2003 1 1b879c3a
block 2003 2 6790a546
block 2003 3 6790a546
block 2003 4 6790a546
block 2003 5 6790a546
block 2003 6 6790a546
block 2004 * 7fccc67d
block 2004 0 16c6bf6d
block 2004 1 16c6bf6d
block 2004 2 38c9c273
block 2004 3 38c9c273
block 2004 4 38c9c273
block 2004 5 38c9c273
block 2004 6 38c9c273
block 2005 * a2a8954e
block 2005 0 1b9c873a
block 2005 1 1b9c873a
block 2005 2 67a59046
block 2005 3 67a59046
block 2005 4 67a59046
block 2005 5 67a59046
block 2005 6 67a59046
block 2006 * cbaa8339
block 2006 0 12225700
block 2006 1 12225700
block 2006 2 80526b1e
block 2006 3 80526b1e
block 2006 4 80526b1e
block 2006 5 80526b1e
block 2006 6 80526b1e
block 2007 * 655c5413
block 2007 0 1148640f
block 2007 1 1148640f
block 2007 2 2856550f
block 2007 3 2856550f
block 2007 4 2856550f
block 2007 5 2856550f
block 2007 6 2856550f
block 2008 * 2f698723
block 2008 0 0d5b8418
block 2008 1 0d5b8418
block 2008 2 2e638625
block 2008 3 2e638625
block 2008 4 2e638625
block 2008 5 2e638625
block 2008 6 2e638625
block 2009 * 6b42541a
block 2009 0 093b4d14
block 2009 1 093b4d14
block 2009 2 2d414612
block 2009 3 2d414612
block 2009 4 2d414612
block 2009 5 2d414612
block 2009 6 2d414612
block 2010 * 42886c29
block 2010 0 09906c1b
block 2010 1 09906c1b
block 2010 2 2e7b5815
block 2010 3 2e7b5815
block 2010 4 2e7b5815
block 2010 5 2e7b5815
block 2010 6 2e7b5815
block 2011 * 6b525c1c
block 2011 0 09535717
block 2011 1 09535717
block 2011 2 2d544e14
block 2011 3 2d544e14
block 2011 4 2d544e14
block 2011 5 2d544e14
block 2011 6 2d544e14
block 2012 * 6e577f30
block 2012 0 244e7b29
block 2012 1 244e7b29
block 2012 2 3e487926
block 2012 3 3e487926
block 2012 4 3e487926
block 2012 5 3e487926
block 2012 6 3e487926
block 2013 * 2f466b1d
block 2013 0 0c1d4e06
block 2013 1 0c1d4e06
block 2013 2 181d4f06
block 2013 3 181d4f06
block 2013 4 181d4f06
block 2013 5 181d4f06
block 2013 6 181d4f06
block 2014 * 4b72a363
block 2014 0 0f57854a
block 2014 1 0f57854a
block 2014 2 45699e5a
block 2014 3 45699e5a
block 2014 4 45699e5a
block 2014 5 45699e5a
block 2014 6 45699e5a
block 2015 * 6c3e630e
block 2015 0 1134660d
block 2015 1 1134660d
block 2015 2 22325c0b
block 2015 3 22325c0b
block 2015 4 22325c0b
block 2015 5 22325c0b
block 2015 6 22325c0b
block 2016 * 3e305009
block 2016 0 0c2b5708
block 2016 1 0c2b5708
block 2016 2 302f5509
block 2016 3 302f5509
block 2016 4 302f5509
block 2016 5 302f5509
block 2016 6 302f5509
block 2017 * 96798560
block 2017 0 2781ad54
block 2017 1 2781ad54
block 2017 2 88708157
block 2017 3 88708157
block 2017 4 88708157
block 2017 5 88708157
block 2017 6 88708157
block 2018 * 80426117
block 2018 0 0b335e12
block 2018 1 0b335e12
block 2018 2 33366314
block 2018 3 33366314
block 2018 4 33366314
block 2018 5 33366314
block 2018 6 33366314
block 2019 * 6e61943c
block 2019 0 2453852f
block 2019 1 2453852f
block 2019 2 3e4b7f29
block 2019 3 3e4b7f29
block 2019 4 3e4b7f29
block 2019 5 3e4b7f29
block 2019 6 3e4b7f29
block 2020 * 943a6e0f
block 2020 0 30428407
block 2020 1 30428407
block 2020 2 633d7707
block 2020 3 633d7707
block 2020 4 633d7707
block 2020 5 633d7707
block 2020 6 633d7707
block 2021 * 855e9b33
block 2021 0 255fa131
block 2021 1 255fa131
block 2021 2 4a61a434
block 2021 3 4a61a434
block 2021 4 4a61a434
block 2021 5 4a61a434
block 2021 6 4a61a434
block 2022 * 335d8233
block 2022 0 090d4700
block 2022 1 090d4700
block 2022 2 1d336712
block 2022 3 1d336712
block 2022 4 1d336712
block 2022 5 1d336712
block 2022 6 1d336712
block 2023 * 3b6b6e3d
block 2023 0 0e1a5500
block 2023 1 0e1a5500
block 2023 2 1f31670e
block 2023 3 1f31670e
block 2023 4 1f31670e
block 2023 5 1f31670e
block 2023 6 1f31670e
block 2024 * 5338592a
block 2024 0 06365629
block 2024 1 06365629
block 2024 2 18335026
block 2024 3 18335026
block 2024 4 18335026
block 2024 5 18335026
block 2024 6 18335026
block 2025 * 41799556
block 2025 0 134a6b28
block 2025 1 134a6b28
block 2025 2 224d6f29
block 2025 3 224d6f29
block 2025 4 224d6f29
block 2025 5 224d6f29
block 2025 6 224d6f29
block 2026 * 6f2e550d
block 2026 0 102c600f
block 2026 1 102c600f
block 2026 2 39295c0c
block 2026 3 39295c0c
block 2026 4 39295c0c
block 2026 5 39295c0c
block 2026 6 39295c0c
block 2027 * 6079831a
block 2027 0 0f3c6d0e
block 2027 1 0f3c6d0e
block 2027 2 1741730f
block 2027 3 1741730f
block 2027 4 1741730f
block 2027 5 1741730f
block 2027 6 1741730f
block 2028 * a35c920e
block 2028 0 255c812a
block 2028 1 255c812a
block 2028 2 505c812a
block 2028 3 505c812a
block 2028 4 505c812a
block 2028 5 505c812a
block 2028 6 505c812a
block 2029 * 5c6ea148
block 2029 0 2860983b
block 2029 1 2860983b
block 2029 2 525b9436
block 2029 3 525b9436
block 2029 4 525b9436
block 2029 5 525b9436
block 2029 6 525b9436
block 2030 * 91548604
block 2030 0 2b437700
block 2030 1 2b437700
block 2030 2 90508300
block 2030 3 90508300
block 2030 4 90508300
block 2030 5 90508300
block 2030 6 90508300
block 2031 * 7d82b33b
block 2031 0 1f54950c
block 2031 1 1f54950c
block 2031 2 4275ab27
block 2031 3 4275ab27
block 2031 4 4275ab27
block 2031 5 4275ab27
block 2031 6 4275ab27
block 2032 * 3f6e9944
block 2032 0 1c7cad4e
block 2032 1 1c7cad4e
block 2032 2 3d6b9841
block 2032 3 3d6b9841
block 2032 4 3d6b9841
block 2032 5 3d6b9841
block 2032 6 3d6b9841
block 2033 * 46547943
block 2033 0 182d7a00
block 2033 1 182d7a00
block 2033 2 37456d3a
block 2033 3 37456d3a
block 2033 4 37456d3a
block 2033 5 37456d3a
block 2033 6 37456d3a
block 2034 * 446bae31
block 2034 0 1867aa35
block 2034 1 1867aa35
block 2034 2 3767ab33
block 2034 3 3767ab33
block 2034 4 3767ab33
block 2034 5 3767ab33
block 2034 6 3767ab33
block 2035 * 5882a663
block 2035 0 25729851
block 2035 1 25729851
block 2035 2 50729851
block 2035 3 50729851
block 2035 4 50729851
block 2035 5 50729851
block 2035 6 50729851
block 2036 * 6d529615
block 2036 0 124a8e10
block 2036 1 124a8e10
block 2036 2 31529515
block 2036 3 31529515
block 2036 4 31529515
block 2036 5 31529515
block 2036 6 31529515
block 2037 * 4fc9c2b5
block 2037 0 0bdcddd0
block 2037 1 0bdcddd0
block 2037 2 17d0d2c0
block 2037 3 17d0d2c0
block 2037 4 17d0d2c0
block 2037 5 17d0d2c0
block 2037 6 17d0d2c0
block 2038 * 42362a04
block 2038 0 090f3201
block 2038 1 090f3201
block 2038 2 17113501
block 2038 3 17113501
block 2038 4 17113501
block 2038 5 17113501
block 2038 6 17113501
block 2039 * 42628f3e
block 2039 0 065e8737
block 2039 1 065e8737
block 2039 2 10608a39
block 2039 3 10608a39
block 2039 4 10608a39
block 2039 5 10608a39
block 2039 6 10608a39
block 2040 * 6d387618
block 2040 0 072d600c
block 2040 1 072d600c
block 2040 2 11366b0e
block 2040 3 11366b0e
block 2040 4 11366b0e
block 2040 5 11366b0e
block 2040 6 11366b0e
block 2041 * 74474910
block 2041 0 0836680c
block 2041 1 0836680c
block 2041 2 16315b0b
block 2041 3 16315b0b
block 2041 4 16315b0b
block 2041 5 16315b0b
block 2041 6 16315b0b
block 2042 * 59504763
block 2042 0 07324c19
block 2042 1 07324c19
block 2042 2 12416321
block 2042 3 12416321
block 2042 4 12416321
block 2042 5 12416321
block 2042 6 12416321
block 2043 * 4184aa48
block 2043 0 2172a338
block 2043 1 2172a338
block 2043 2 3879ad3b
block 2043 3 3879ad3b
block 2043 4 3879ad3b
block 2043 5 3879ad3b
block 2043 6 3879ad3b
block 2044 * 4c4d7425
block 2044 0 063a6120
block 2044 1 063a6120
block 2044 2 103c6421
block 2044 3 103c6421
block 2044 4 103c6421
block 2044 5 103c6421
block 2044 6 103c6421
block 2045 * 3b3e440f
block 2045 0 051d4409
block 2045 1 051d4409
block 2045 2 1c204a0c
block 2045 3 1c204a0c
block 2045 4 1c204a0c
block 2045 5 1c204a0c
block 2045 6 1c204a0c
block 2046 * 79627445
block 2046 0 1d33560b
block 2046 1 1d33560b
block 2046 2 4b526528
block 2046 3 4b526528
block 2046 4 4b526528
block 2046 5 4b526528
block 2046 6 4b526528
block 2047 * 95656c11
block 2047 0 182d7a00
block 2047 1 182d7a00
block 2047 2 5f2c7800
block 2047 3 5f2c7800
block 2047 4 5f2c7800
block 2047 5 5f2c7800
block 2047 6 5f2c7800
block 2048 * 8e443517
block 2048 0 14314c09
block 2048 1 14314c09
block 2048 2 5b304607
block 2048 3 5b304607
block 2048 4 5b304607
block 2048 5 5b304607
block 2048 6 5b304607
block 2049 * 6f366516
block 2049 0 112f6313
block 2049 1 112f6313
block 2049 2 392b6210
block 2049 3 392b6210
block 2049 4 392b6210
block 2049 5 392b6210
block 2049 6 392b6210
block 2050 * 15535413
block 2050 0 08245c06
block 2050 1 08245c06
block 2050 2 0f33680f
block 2050 3 0f33680f
block 2050 4 0f33680f
block 2050 5 0f33680f
block 2050 6 0f33680f
block 2051 * 7f9aa54a
block 2051 0 168b993d
block 2051 1 168b993d
block 2051 2 388f9e41
block 2051 3 388f9e41
block 2051 4 388f9e41
block 2051 5 388f9e41
block 2051 6 388f9e41
block 2052 * 993e7648
block 2052 0 26427d4c
block 2052 1 26427d4c
block 2052 2 4d457f4e
block 2052 3 4d457f4e
block 2052 4 4d457f4e
block 2052 5 4d457f4e
block 2052 6 4d457f4e
block 2053 * 6c976830
block 2053 0 219f6f36
block 2053 1 219f6f36
block 2053 2 489c6d35
block 2053 3 489c6d35
block 2053 4 489c6d35
block 2053 5 489c6d35
block 2053 6 489c6d35
block 2054 * 4976866b
block 2054 0 0f526a34
block 2054 1 0f526a34
block 2054 2 3351653b
block 2054 3 3351653b
block 2054 4 3351653b
block 2054 5 3351653b
block 2054 6 3351653b
block 2055 * 2434730b
block 2055 0 081b5a00
block 2055 1 081b5a00
block 2055 2 20287200
block 2055 3 20287200
block 2055 4 20287200
block 2055 5 20287200
block 2055 6 20287200
block 2056 * 17dac6af
block 2057 * 17d2a34b
block 2058 * 17d289a3
block 2059 * 179caca6
block 2060 * 17d3c261
block 2061 * 17aabe70
block 2062 * 17cc9179
block 2063 * 17c2ae96
block 2064 * 17cfbba4
block 2065 * 17b4c6af
block 2066 * 17c396ab
block 2067 * 1799a3ac
block 2068 * 17c59d6b
block 2069 * 1790af64
block 2070 * 17cb725a
block 2071 * 1796826a
block 2072 * c3864611
block 2073 * c3d9d5b4
block 2074 * c39a0404
block 2075 * c3e9e3b2
block 2076 * c3462b0d
block 2077 * c3e3ddc4
block 2078 * c34a3012
block 2079 * c3d3c1a0
block 2080 * c3c2b897
block 2081 * c3b0841a
block 2082 0 ff787a79
block 2082 1 ff7a7978
block 2082 2 ff777778
block 2082 3 ff7d7e7e
block 2082 4 ff7c7c7c
block 2083 0 ff6ec6a0
block 2083 1 ffbbccca
block 2083 2 ff46495b
block 2083 3 ffaad4d4
block 2083 4 ff949a8a
block 2083 5 ffce6d56
block 2083 6 ffebd07f
block 2083 7 ff525252
block 2083 8 ffc37846
block 2083 9 ffd1a261
block 2083 10 ff515151
block 2084 0 ff6ec6a0
block 2084 1 ffbbccca
block 2084 2 ff46495b
block 2084 3 ffaad4d4
block 2084 4 ff949a8a
block 2084 5 ffce6d56
block 2084 6 ffebd07f
block 2084 7 ff525252
block 2085 * 7f4d352a
block 2085 0 4884523d
block 2085 1 ff525252
block 2085 3 ff5d5250
block 2085 4 744e4744
block 2085 5 4c3d8265
block 2085 7 ff5d5750
block 2085 8 b55a5755
block 2085 9 ff5e5d5c
block 2085 10 ff675b54
block 2085 11 ff884830
block 2085 12 ff494c50
block 2085 13 ff514d4b
block 2085 14 5a59514d
block 2086 0 d95c524b
block 2086 1 ff7c007c
block 2086 2 db59463b
block 2086 3 4b443b2f
block 2086 4 47ffbb51
block 2086 5 e9838383
block 2086 6 ff4f545d
block 2086 7 ff8b8b8b
block 2086 8 ff554f59
block 2086 9 ab4f4845
block 2087 * cf484848
block 2087 0 ff525252
block 2087 2 3f393939
block 2087 4 ff323232
block 2087 5 ff4e4c47
block 2087 6 ff715645
block 2087 7 ff71685c
block 2087 8 634d4d4d
block 2087 9 75434343
block 2087 10 ffb2b2b2
block 2087 11 ff4f3a31
block 2087 12 ffbbccca
block 2087 13 cfaebebc
block 2087 14 ff7c6f65
block 2087 15 cfaebebc
block 2088 0 ff7a695c
block 2088 2 ff595858
block 2088 3 ff595858
block 2088 6 ff525252
block 2088 9 ff525252
block 2088 10 ff525252
block 2089 0 794b3227
block 2089 1 ff542f1f
block 2089 2 ff542f1f
block 2089 3 ff542f1f
block 2089 4 ff482719
block 2089 5 88553c32
block 2089 6 ff532e1d
block 2090 0 ff542f1f
block 2090 1 ff542f1f
block 2090 2 ff542f1f
block 2090 3 ff542f1f
block 2090 4 ff542f1f
block 2090 5 ff4e2c1c
block 2090 6 75522e1d
block 2091 0 ff542f1f
block 2091 1 ff4d2d1e
block 2091 2 ff4d2d1f
block 2092 * ff542f1f
block 2093 0 ff55544d
block 2093 1 ff474747
block 2093 2 ff3e1f15
block 2093 3 ff272727
block 2093 4 cb21b164
block 2094 0 ff55544d
block 2094 1 ff474747
block 2094 2 ff3e1f15
block 2094 3 ff272727
block 2094 4 ff776d66
block 2094 5 ff776d65
block 2095 0 35237033
block 2095 1 53236e33
block 2095 2 7a247234
block 2095 3 94247235
block 2095 4 ac416933
block 2095 5 7f436532
block 2097 * b22fd3f3
block 2098 0 ffe39b80
block 2098 4 ffecbba7
block 2098 8 ffecbba7
block 2098 12 ffecbba7
block 2099 * ff6a8ac9
block 2099 0 ffdddddd
block 2099 1 ffdb7d3e
block 2099 2 ffb350bc
block 2099 4 ffb1a627
block 2099 5 ff41ae38
block 2099 6 ffd08499
block 2099 7 ff404040
block 2099 8 ffdddddd
block 2099 9 ffdb7d3e
block 2099 10 ffb350bc
block 2099 12 ffb1a627
block 2099 13 ff41ae38
block 2099 14 ffd08499
block 2099 15 ff404040
block 2100 * ff4f321f
block 2100 0 ff9aa1a1
block 2100 1 ff2e6e89
block 2100 2 ff7e3db5
block 2100 3 ff2e388d
block 2100 5 ff35461b
block 2100 6 ff963430
block 2100 7 ff191616
block 2100 8 ff9aa1a1
block 2100 9 ff2e6e89
block 2100 10 ff7e3db5
block 2100 11 ff2e388d
block 2100 13 ff35461b
block 2100 14 ff963430
block 2100 15 ff191616
block 2101 * ff96bf6a
block 2102 * ff665131
block 2103 * ff2d1c0c
block 2104 * ffcecec9
block 2105 * ff57431a
block 2106 0 ff4caa33
block 2106 1 ff4caa33
block 2106 2 ff338faa
block 2106 3 ff338faa
block 2107 * ff00c3c6
block 2107 1 ff00c74c
block 2107 2 ffaa45f3
block 2108 * ff3acc5d
block 2109 * a2359b9b
block 2110 * 9c67cfcc
block 2111 * 534cc38b
block 2112 * d917b058
block 2112 8 d915b25a
block 2112 9 d915b25a
block 2112 10 d915b25a
block 2112 11 d915b25a
block 2112 12 d915b25a
block 2112 13 d915b25a
block 2112 14 d915b25a
block 2112 15 d915b25a
block 2113 * e66d0000
block 2113 8 e8610000
block 2113 9 e8610000
block 2113 10 e8610000
block 2113 11 e8610000
block 2113 12 e8610000
block 2113 13 e8610000
block 2113 14 e8610000
block 2113 15 e8610000
block 2114 * ff00c74c
block 2115 * 13817962
block 2116 * 8f4c4c4c
block 2117 * ff231d34
block 2117 1 ffd8d19c
block 2117 2 ff743f3b
block 2117 3 ffa6a6a6
block 2117 4 ffdadada
block 2117 5 ffcecb42
block 2117 6 ff254a98
block 2117 7 ff3bbfb8
block 2117 8 ffb60101
block 2117 9 ffbbad66
block 2117 10 ff59bf04
block 2117 11 ff04babf
block 2117 12 ffcbcd98
block 2117 13 ff232159
block 2118 * ff797979
block 2118 0 ff2d2542
block 2118 1 ffd8d099
block 2118 2 ff703d3a
block 2118 3 ff9e9e9e
block 2118 4 ffd5d5d5
block 2118 5 ffc7c41d
block 2118 6 ff274b90
block 2118 7 ff24b2ad
block 2118 8 ffb70000
block 2118 9 ffb8aa60
block 2118 10 ff67c000
block 2118 11 ff07b4b7
block 2118 12 ffb3b575
block 2118 13 ff1a194f
block 2119 * ffef98b6
block 2119 1 ffe68108
block 2119 2 ff2b78d5
block 2119 3 ff985ebf
block 2119 4 ffc97691
block 2119 5 ffc56614
block 2119 6 ff1c60b5
block 2119 7 ff7d49aa
block 2120 * a07d492a
block 2120 0 a0956b4b
block 2120 1 a095834b
block 2120 2 a0835325
block 2120 4 a0956b4b
block 2120 5 a095834b
block 2120 6 a0835325
block 2120 8 a0956b4b
block 2120 9 a095834b
block 2120 10 a0835325
block 2120 12 cc947864
block 2120 13 cca59154
block 2120 14 cc8f663a
block 2120 15 cc7c5038
block 2121 0 a064747b
block 2121 1 a0a3c549
block 2121 4 a064747b
block 2121 5 a0a3c549
block 2121 8 a064747b
block 2121 9 a0a3c549
block 2121 12 cc858b8e
block 2121 13 cc72b234
block 2122 * ff632b2a
block 2122 1 ff50344b
block 2122 2 ff805831
block 2122 3 ff887e71
block 2122 4 ff7b736e
block 2122 5 ff919191
block 2122 6 ff747374
block 2123 * ff8c827c
block 2123 1 ff908a7a
block 2123 2 ff897c6e
block 2123 3 ff7c716c
block 2123 4 ff918f8d
block 2123 5 ff5c677d
block 2124 * 6b755f35
block 2124 0 8f7b6239
block 2124 1 8f7b6239
block 2124 2 8f7b6239
block 2124 3 8f7b6239
block 2124 4 8f7b6239
block 2124 5 8f7b6239
block 2125 * ff277be1
block 2125 1 ffe06702
block 2125 2 ff9255bc
block 2125 3 ffca580f
block 2125 4 ff8b6422
block 2125 5 ffd7b389
block 2125 6 ffd9d9d9
block 2125 7 ffd4ae43
block 2125 8 ffee86a9
block 2125 9 ffa7a7a7
block 2125 10 ff00826b
block 2126 * ff76442c
block 2126 0 ff82683d
block 2126 1 ff8f7345
block 2126 2 ff8f7345
block 2126 3 ff8f7345
block 2126 4 ff8f7345
block 2126 10 ff8b7043
block 2126 11 ff8b7043
block 2126 12 ff8b7043
block 2126 13 ff8b7043
block 2127 * ff3c3c3c
block 2128 * ff835835
block 2129 0 ff835835
block 2129 1 ff82683d
block 2129 2 ff8f7345
block 2129 3 ff8b7043
block 2129 4 ff76442c
block 2129 5 ff3c3c3c
block 2129 8 ff835835
block 2129 9 ff82683d
block 2129 10 ff8f7345
block 2129 11 ff8b7043
block 2129 12 ff76442c
block 2129 13 ff3c3c3c
block 2130 0 ff606060
block 2130 8 ff606060
block 2131 * ffdbdbdb
block 2132 * ffdbdbdb
block 2133 * ff2c5805
block 2133 1 ff9fa1ab
block 2133 2 ff054f58
block 2133 3 ff392a10
block 2133 4 ff684224
block 2133 5 ff629298
block 2133 6 ff773911
block 2134 * ff720c0c
block 2135 * ffc5ac08
block 2136 * fff9ac39
block 2137 * ffc1c1c1
block 2138 * ffed9696
block 2139 * ff344a9a
block 2140 * ffa37242
block 2141 * ff8d5e21
block 2142 * ffebe240
block 2143 * ff843f9f
block 2144 * ffdfb9cd
block 2145 * ff893a4a
block 2146 * ff696969
block 2147 * b29feefd
block 2148 * ff292929
block 2149 * ff4eba39
block 2150 * ffdecd76
block 2151 * ff5e588d
block 2152 * ff8cb9be
block 2153 * ff86ccd3
block 2154 * ffcbcbcb
block 2155 * ffedce2e
block 2156 * ff00381f
block 2157 * ffe3d58e
block 2158 * ffd35c22
block 2159 * ff84b5d4
block 2160 * ff094e45
block 2161 * e8610000
block 2162 * ffd7d1d2
block 2163 * ffcc6f6c
block 2164 * ff3a3a3a
block 2164 0 ff353535
block 2164 1 ff3b3b3b
block 2164 2 ff383838
block 2164 4 ff363636
block 2164 5 ff363636
block 2164 6 ff333333
block 2164 8 ff353535
block 2164 9 ff3b3b3b
block 2164 10 ff383838
block 2164 12 ff363636
block 2164 13 ff363636
block 2164 14 ff333333
block 2165 * ff8c866e
block 2165 1 ff79776a
block 2165 2 ff938c64
block 2165 3 ff847e58
block 2165 4 ff807a54
block 2165 5 ff807a55
block 2165 6 ff7d7750
block 2165 9 ff79776a
block 2165 10 ff938c64
block 2165 11 ff847e58
block 2165 12 ff807a54
block 2165 13 ff807a55
block 2165 14 ff7d7750
block 2166 * ffe5dede
block 2167 0 ff353535
block 2167 1 ff383838
